Time,AccV,AccML,AccAP,StartHesitation,Turn,Walking
49,-10.2491491086344,-0.70320023445053,-1.58753988177072,0,0,0
50,-10.8733816087417,-0.754885608630952,-1.53874548960312,0,0,0
51,-10.435240645561,-0.605601692485043,-2.07796935230081,0,0,0
52,-10.3517160494295,-0.505748957720045,-2.04795536731671,0,0,0
53,-10.3406650420003,-0.939061407565814,-1.84984524890872,0,0,0
54,-10.3597039297626,-1.06390545536262,-1.71240129372108,0,0,0
55,-10.3631962729583,-1.52001748547856,-1.85357958771508,0,0,0
56,-10.618840588185,-1.92388766006164,-1.53905265659821,0,0,0
57,-11.3848830646632,-1.46602373209531,-0.207294284975907,0,0,0
58,-11.0861326912444,-1.29902736491689,0.0946826121238019,0,0,0
59,-10.1595201392733,-1.55528278596148,-0.247873066436006,0,0,0
60,-9.89859270700834,-1.61783830170049,-1.59928308908034,0,0,0
61,-10.0766867292876,-1.43637246190743,-1.86790222971166,0,0,0
62,-10.1542143746122,-1.40684329401747,-1.62323010094781,0,0,0
63,-10.5783303959807,-1.50031003821953,-0.991663466701206,0,0,0
64,-10.5407985259357,-1.67103672227356,0.0415178406890475,0,0,0
65,-10.6495228326332,-1.88191746645009,0.275425545214345,0,0,0
66,-10.7687601398057,-1.71572540941758,-0.00651043513454668,0,0,0
67,-10.6326678808138,-1.76444319850107,-0.322531720508975,0,0,0
68,-10.6743284020244,-1.68542093957858,-0.515923813979614,0,0,0
69,-10.8213524297443,-1.63338317980538,-0.525763758804239,0,0,0
70,-10.7820961351457,-1.79851898050756,-0.554920340660637,0,0,0
71,-10.8417703825995,-1.89621469146942,-0.302939886392467,0,0,0
72,-10.8372661921323,-2.08905829403139,0.0955808993293618,0,0,0
73,-10.8901364161255,-1.93760068350847,0.362761312710723,0,0,0
74,-10.86834276303,-1.93279476144962,0.260881544080697,0,0,0
75,-11.2375012593513,-1.83461952968386,0.348205460430716,0,0,0
76,-11.1265142893501,-1.83585344166787,0.738948525077934,0,0,0
77,-10.821513122783,-1.68490766578368,1.01487664548991,0,0,0
78,-10.6802951308214,-1.54228826516582,0.972128723717101,0,0,0
79,-10.5157791675543,-1.43936120039129,0.889195753478809,0,0,0
80,-10.2938235411229,-1.30626231345104,0.924677904394809,0,0,0
81,-10.342452210428,-1.22025615904677,0.911317870442756,0,0,0
82,-10.3778823022004,-1.12213577610776,0.964946238408568,0,0,0
83,-10.3687887823155,-1.07005090250543,1.09224040030537,0,0,0
84,-10.3633543424598,-0.912138766168997,1.24718447810959,0,0,0
85,-10.3688541477971,-0.756485044727022,1.28084686483166,0,0,0
86,-10.2850351401619,-0.765966388234511,1.46918669052125,0,0,0
87,-10.0040031551059,-0.740031898676861,1.69061419249483,0,0,0
88,-9.91493135136326,-0.543519730404683,1.76464764988338,0,0,0
89,-9.91208681270477,-0.420332139827341,1.89425052826283,0,0,0
90,-9.97569148247343,-0.331672465407246,1.92848082027337,0,0,0
91,-9.96068827201797,-0.201416019349332,1.91379180632705,0,0,0
92,-9.95631141057061,-0.0345057634795079,1.98021568044439,0,0,0
93,-9.98894278478234,0.108049638534562,2.1008618785057,0,0,0
94,-9.93547318014731,0.149620982504194,2.22746839826831,0,0,0
95,-9.95049948691429,0.155353790256594,2.39260707012404,0,0,0
96,-10.0625179976525,0.105276013405287,2.50098019341173,0,0,0
97,-9.82527158540944,0.000305757852322024,2.52279889903508,0,0,0
98,-9.69939020732209,0.0640642359561791,2.63541463764727,0,0,0
99,-9.66179538300246,0.0620899968068328,2.71358216949725,0,0,0
100,-9.73436416290391,-0.0182829745367492,2.81082963895777,0,0,0
101,-9.79868007915142,-0.0685036653272445,2.7816470594915,0,0,0
102,-9.75533709453906,-0.0905039164966586,2.74300779542189,0,0,0
103,-9.76569082056248,-0.23745322487993,2.74503695769442,0,0,0
104,-9.80893079925563,-0.172386462098868,2.88044464397379,0,0,0
105,-9.79286808641116,-0.0834149224145246,3.03160467036004,0,0,0
106,-9.71187702498175,-0.00609966322415283,3.10622185656852,0,0,0
107,-9.57437870467479,-0.00754573511047904,3.16521146892013,0,0,0
108,-9.546987432715,-0.09775446488834,3.19341100343068,0,0,0
109,-9.55889065944919,-0.216195143408566,3.17613676860134,0,0,0
110,-9.52879794693168,-0.285305105808453,3.17163203368778,0,0,0
111,-9.39671801775857,-0.236161099680813,3.26266838465232,0,0,0
112,-9.25170710533281,-0.208018387481307,3.38419121797133,0,0,0
113,-9.22761609114252,-0.244691214362569,3.41989576307839,0,0,0
114,-9.1662659759971,-0.259050174332318,3.48394819826125,0,0,0
115,-9.1883887402925,-0.257231091001942,3.44523050126463,0,0,0
116,-9.22035539377921,-0.209227050372423,3.3738198583826,0,0,0
117,-9.2668433874412,-0.0426890466425434,3.25716153389499,0,0,0
118,-9.09326893062116,-0.0513640938479093,3.28717873841277,0,0,0
119,-9.05884307336021,0.0334562228766297,3.48374531382172,0,0,0
120,-8.94197949361963,0.022869751249228,3.73611221867843,0,0,0
121,-8.8694363507278,-0.0332417955346944,3.910985381088,0,0,0
122,-8.83483849391193,-0.0925129915166078,3.97643004644044,0,0,0
123,-8.90193331205854,-0.131530194344245,3.94205569456134,0,0,0
124,-8.94787557736538,-0.184230840771224,3.94339717260187,0,0,0
125,-8.99066884786638,-0.133773997676546,3.94711695484358,0,0,0
126,-8.96472233899942,0.0146290862126964,3.96891202951865,0,0,0
127,-8.91844737505405,0.106743214820341,3.99439715173257,0,0,0
128,-8.85727307563995,0.0990951829187703,4.07780249382435,0,0,0
129,-8.84476895233237,0.0218573508338104,4.07847347875979,0,0,0
130,-8.85965020842357,-0.134204061152055,4.03510373050849,0,0,0
131,-8.85103950492774,-0.206905194946127,3.97774500584934,0,0,0
132,-8.7951243922179,-0.295504258783518,3.9219307419304,0,0,0
133,-8.74562166322696,-0.339292815224939,3.90558288405561,0,0,0
134,-8.68597895264672,-0.325189948903165,3.90049036578744,0,0,0
135,-8.59983231094697,-0.309376542918741,3.87461306951744,0,0,0
136,-8.54690520984908,-0.384932192158478,3.83442657634279,0,0,0
137,-8.49218397368878,-0.44102841619685,3.78906433724799,0,0,0
138,-8.39493340489224,-0.445674327135212,3.74457569807704,0,0,0
139,-8.29482416457122,-0.35154999360803,3.63400355706256,0,0,0
140,-8.1180162456775,-0.315460205840358,3.49149524392133,0,0,0
141,-7.91782298509373,-0.244695447252882,3.39369491079705,0,0,0
142,-7.73872626788096,-0.20175252095747,3.29285793642846,0,0,0
143,-7.53010785967365,-0.138718908685377,3.19357503273215,0,0,0
144,-7.29178868597607,-0.0875912932391959,3.08539968590284,0,0,0
145,-7.03784865106231,-0.0631429895224337,2.9742400587995,0,0,0
146,-6.78895313979967,-0.0475652648047981,2.91216044881008,0,0,0
147,-6.5406944292716,-0.000383431962099467,2.87020924183395,0,0,0
148,-6.24241661918226,0.00978202623079746,2.85209717420264,0,0,0
149,-6.00112375952066,0.0292976348646162,2.8599423155391,0,0,0
150,-5.85061433469498,0.0836691527593417,2.85503553107116,0,0,0
151,-5.77200453859251,0.0536042525562996,2.80676726656822,0,0,0
152,-5.74228929740264,-0.00356992633440764,2.82311218533779,0,0,0
153,-5.7308123186185,-0.0842847243627167,2.91229949104855,0,0,0
154,-5.69435513457318,-0.120223179813271,3.01944015290766,0,0,0
155,-5.67521981365476,-0.123481704029748,3.07600599438089,0,0,0
156,-5.69536154453888,-0.10053244038017,3.13031313860084,0,0,0
157,-5.76324587928494,0.0290769172204494,3.13705608856008,0,0,0
158,-5.84553281783313,0.212167484664596,3.12302545599567,0,0,0
159,-5.90311729679278,0.398162142255453,3.16631328496574,0,0,0
160,-5.93626990081506,0.572367721621723,3.23120205399163,0,0,0
161,-5.98415326906985,0.639800325367467,3.28253691180032,0,0,0
162,-6.01531086283091,0.628088442689932,3.30182107213776,0,0,0
163,-6.05754804408621,0.557751705270852,3.25851806355426,0,0,0
164,-6.08515636054092,0.431350447882042,3.24567008936055,0,0,0
165,-6.15300414806139,0.321697219805399,3.31907263959644,0,0,0
166,-6.23739731490582,0.233242137067665,3.3366837812629,0,0,0
167,-6.28764286828082,0.145687356738127,3.29483325558961,0,0,0
168,-6.3282362193256,0.0601714348289964,3.25374856065685,0,0,0
169,-6.40946221667909,0.000213942847605011,3.19626329093887,0,0,0
170,-6.48593107157485,-0.0642403204440472,3.15216825552507,0,0,0
171,-6.57122425206334,-0.11442243627894,3.15792909438285,0,0,0
172,-6.66799771297933,-0.170720325812367,3.15993000941832,0,0,0
173,-6.77474266638221,-0.255245584496342,3.15147796937115,0,0,0
174,-6.90963053769375,-0.265759393932773,3.1259523779463,0,0,0
175,-7.0484876325558,-0.192677706462074,3.09086110618308,0,0,0
176,-7.17457993175089,-0.0639572393653078,3.04618792411322,0,0,0
177,-7.29566845031811,0.0333846379870444,3.06470603900731,0,0,0
178,-7.42902023394888,0.136662430260255,3.15092881597443,0,0,0
179,-7.61375330831067,0.23854001568756,3.22367268608548,0,0,0
180,-7.88503434440737,0.302753724891328,3.26200477433845,0,0,0
181,-8.10967345493294,0.342676731571804,3.26169664904918,0,0,0
182,-8.38499080084413,0.411299949311756,3.25167424470424,0,0,0
183,-8.59658524943237,0.382978700215329,3.24089069382352,0,0,0
184,-8.84837896054252,0.197364640049122,3.21274118995639,0,0,0
185,-9.21617299331884,0.104355247960289,3.1711271836757,0,0,0
186,-9.18304632916004,0.177140055953942,3.24343262878299,0,0,0
187,-8.90048301586956,0.301983611039279,3.37124334061443,0,0,0
188,-8.69480971515009,0.454199398724238,3.43053215638014,0,0,0
189,-8.56465153172134,0.430088891029691,3.33845899536131,0,0,0
190,-8.64469425298858,0.242431145007562,3.20642241424286,0,0,0
191,-8.76200679629549,0.303144198787979,3.11331835000096,0,0,0
192,-8.69352472546539,0.430286384155488,3.03770265851693,0,0,0
193,-8.53911009288827,0.459416911543676,2.93754950058619,0,0,0
194,-8.51085710698403,0.140774034783233,2.72666419722337,0,0,0
195,-8.50149815977659,-0.073975048710976,2.49281051578662,0,0,0
196,-8.39266544699564,0.0841335226276774,2.38754151093845,0,0,0
197,-8.58752831453089,0.160507484095294,2.32706625489226,0,0,0
198,-9.00314233241873,-0.164184231323061,2.34757954699698,0,0,0
199,-9.50027117514133,-0.565779350159511,2.04797587026606,0,0,0
200,-9.85100655420355,-1.16660026861708,1.84134558550269,0,0,0
201,-10.0404143751607,-0.717057073601097,1.48004942905438,0,0,0
202,-11.2601611070261,-1.11137393866616,2.4164843874596,0,0,0
203,-12.7480671990323,-1.8128719508947,4.3162706397147,0,0,0
204,-17.6367547679813,-3.05732423717397,3.04377217411194,0,0,0
205,-24.8033226521209,1.60656911614982,-1.55931467511525,0,0,0
206,-24.6476322985542,-0.739902822689712,-0.245953586205682,0,0,0
207,-24.4843653094988,2.3722930896555,0.214213599938694,0,0,0
208,-11.5959354334084,4.11757944912907,5.48229917252721,0,0,0
209,-8.88278925469225,-2.37434309227081,-6.71543970326958,0,0,0
210,-9.08695831315724,-1.37510116068956,-5.37766383818284,0,0,0
211,-10.0704679762966,-0.250442577549973,1.09075566805142,0,0,0
212,-10.6714801963959,-0.625298212593273,2.25063847086069,0,0,0
213,-9.94985551609046,-0.313940009689723,0.760556676448612,0,0,0
214,-10.1485850208434,0.239396251924788,0.0155014548554245,0,0,0
215,-9.79626817196054,0.275802305696742,-0.782146260475838,0,0,0
216,-10.0258452393469,-0.13868481131696,-0.696728229564503,0,0,0
217,-10.3306390649308,-0.633811071906354,-1.51988290396138,0,0,0
218,-9.20859596231199,0.0885050632286905,-0.475690367729465,0,0,0
219,-10.9658403452574,0.0265016384790992,-2.15241395326288,0,0,0
220,-10.3329972017807,0.669161010224563,0.17197265777508,0,0,0
221,-9.21008046473053,-0.401706387634707,-0.700973074861196,0,0,0
222,-10.6698042047456,-1.64412677501328,-2.40101760017036,0,0,0
223,-8.94151510748459,-1.50010020619896,-0.193058918519912,0,0,0
224,-10.6493220691108,-0.29059879352417,-1.68511345930722,0,0,0
225,-9.47402151217299,0.0828427838966101,-1.19104566188071,0,0,0
226,-10.2372400809977,-0.123142483864972,-0.657614078334709,0,0,0
227,-9.94773487700135,-0.328110364933955,-0.88208151001128,0,0,0
228,-9.84971013911698,-0.526197939815106,-0.408282251568137,0,0,0
229,-9.98908369184206,-0.528789576011177,-0.68897192429106,0,0,0
230,-9.72306263688595,-0.298464674239887,-0.229996167585608,0,0,0
231,-9.92203925855391,-0.0802448738846415,-0.357253241323969,0,0,0
232,-9.67068144751643,-0.156597130593911,-0.13079266507912,0,0,0
233,-9.895118026515,-0.240282740954412,-0.0404904516585181,0,0,0
234,-9.73345425204281,-0.232942442021733,0.113770208102211,0,0,0
235,-9.78743522246644,-0.172244577744606,0.272964148811784,0,0,0
236,-9.72348037587698,-0.151653516514537,0.0447005131535928,0,0,0
237,-9.90994007206363,-0.224841659829785,0.0971346345643693,0,0,0
238,-9.80398328762484,-0.0964250477594513,-0.147295354901033,0,0,0
239,-9.89438731714559,-0.174781706656696,-0.0537988322210581,0,0,0
240,-10.038688866543,-0.218472365458825,-0.106901145861706,0,0,0
241,-9.9865534926455,-0.158933232990322,-0.077730951037061,0,0,0
242,-10.1003865253771,-0.155619077071657,-0.181314464408749,0,0,0
243,-10.0075928268605,-0.0915667514855856,-0.240603745009123,0,0,0
244,-10.0106025071717,-0.123131724351814,-0.198986778190113,0,0,0
245,-9.88506480625136,-0.0344885821472832,-0.139162708187344,0,0,0
246,-9.89914946548942,-0.010962402588572,-0.247770964324412,0,0,0
247,-9.87557723018215,-0.00866853503504956,-0.36006706688236,0,0,0
248,-9.88389294810634,-0.0184374582968744,-0.468707911827736,0,0,0
249,-9.88292015629702,-0.029035866485158,-0.559479939463118,0,0,0
250,-9.87324853914097,-0.0331339168670684,-0.613778270695829,0,0,0
251,-9.89755184327044,-0.0380825415461718,-0.659203372004653,0,0,0
252,-9.89952039709159,-0.0592109488232849,-0.713540330130791,0,0,0
253,-9.9012114817192,-0.0961919073055012,-0.756737395219944,0,0,0
254,-9.89642691534028,-0.117492478176905,-0.79395378365504,0,0,0
255,-9.91434528966861,-0.139123666322241,-0.815583365503182,0,0,0
256,-9.90917843079013,-0.168596553898201,-0.814123327280626,0,0,0
257,-9.90018759782881,-0.163448918304704,-0.796248421922975,0,0,0
258,-9.93287669212792,-0.165982606061474,-0.76282645672467,0,0,0
259,-9.9055736421665,-0.164939713210082,-0.747159499537414,0,0,0
260,-9.92629515963739,-0.182518356040928,-0.68546599738208,0,0,0
261,-9.93407119805253,-0.220917639269752,-0.672879324766001,0,0,0
262,-9.88693135428694,-0.193545469902439,-0.587216146932112,0,0,0
263,-9.97270004976292,-0.224781747468726,-0.603014819659033,0,0,0
264,-9.70682955093922,-0.0551023547134214,-0.333819957679658,0,0,0
265,-9.81279740691806,-0.211816326890568,-0.278386642502526,0,0,0
266,-9.92939551473218,-0.219374748317839,-0.512922734986902,0,0,0
267,-9.85645295671799,-0.187812928899473,-0.427213646738183,0,0,0
268,-9.90169340406547,-0.176563118191251,-0.403465674031001,0,0,0
269,-9.92139845933835,-0.134750984388091,-0.426507015593041,0,0,0
270,-9.92885416994216,-0.0908209071116991,-0.451013883377741,0,0,0
271,-9.90084837735747,0.0350459679500654,-0.281937898336871,0,0,0
272,-9.84459983064658,-0.172818468245639,-0.293267238491097,0,0,0
273,-9.9875067954473,-0.336189282765823,-0.569699195435246,0,0,0
274,-9.94920985258022,-0.0733387494535362,-0.608740282624443,0,0,0
275,-9.90715414186173,0.0927611754972915,-0.555647865243387,0,0,0
276,-9.90004546050917,-0.00609922311757847,-0.433008996779077,0,0,0
277,-9.88244820692824,-0.200382137577563,-0.487530424220209,0,0,0
278,-9.85494288062052,-0.223652462706391,-0.557446971578155,0,0,0
279,-9.88345463222131,-0.108487912485352,-0.596033782765637,0,0,0
280,-9.86522121955784,-0.022828278204429,-0.647230718595515,0,0,0
281,-9.87184975840588,-0.0769983499052151,-0.65772328568434,0,0,0
282,-9.89330567326227,-0.158931481179606,-0.649675786880396,0,0,0
283,-9.87730621386852,-0.174454803030296,-0.70992977698243,0,0,0
284,-9.89535729926445,-0.139445062700411,-0.717354180639429,0,0,0
285,-9.8940512124055,-0.122811649992353,-0.717331126277013,0,0,0
286,-9.87919384958945,-0.144891171524166,-0.710639338735002,0,0,0
287,-9.88949549596269,-0.166631379655619,-0.721097879440689,0,0,0
288,-9.85056283561737,-0.1371474550933,-0.642886666721119,0,0,0
289,-9.90314761767236,-0.163330938691223,-0.672759053752821,0,0,0
290,-9.87840995299658,-0.15177104271843,-0.695768363792507,0,0,0
291,-9.85695781664562,-0.150445180367621,-0.638448624810736,0,0,0
292,-9.89539620072203,-0.169450256496202,-0.67275414356117,0,0,0
293,-9.87753540608725,-0.164699311279719,-0.650403294809572,0,0,0
294,-9.90611884619382,-0.164757693007428,-0.644495689735789,0,0,0
295,-9.86201868541049,-0.155516469136456,-0.599777412153559,0,0,0
296,-9.93065443929702,-0.154596323469515,-0.647497862712391,0,0,0
297,-9.8771684974516,-0.119127788706191,-0.607939934922734,0,0,0
298,-9.88295365195733,-0.128738277116173,-0.555884801139816,0,0,0
299,-9.90421839299328,-0.130678232969973,-0.570799683784842,0,0,0
300,-9.89351247378816,-0.139211462353879,-0.578976983399144,0,0,0
301,-9.89035370770529,-0.144520305898713,-0.557404248046417,0,0,0
302,-9.92699389707531,-0.122696381803774,-0.561154044721847,0,0,0
303,-9.86685416661542,-0.135054082117824,-0.610918481745972,0,0,0
304,-9.87612841503026,-0.123515506251659,-0.547683922264265,0,0,0
305,-9.8701944516077,-0.117603730721876,-0.506006815534998,0,0,0
306,-9.89135804116136,-0.13476034565155,-0.577480385578849,0,0,0
307,-9.89892840870191,-0.13308345097559,-0.57823397559847,0,0,0
308,-9.89695780612379,-0.109662946428624,-0.606471062051017,0,0,0
309,-9.85642875807942,-0.0808935248902985,-0.554295671722464,0,0,0
310,-9.90974401360678,-0.122344073768321,-0.581957423027868,0,0,0
311,-9.85982407481615,-0.149493780597501,-0.554386182832203,0,0,0
312,-9.88137794790658,-0.200002559128629,-0.593169327256474,0,0,0
313,-9.90754637874983,-0.17001375344405,-0.640040828656416,0,0,0
314,-9.87827090171337,-0.140950577200709,-0.602017046656268,0,0,0
315,-9.88943022244833,-0.152865059750823,-0.656356802458208,0,0,0
316,-9.87710194631047,-0.12367006087165,-0.684571062463755,0,0,0
317,-9.87733264058917,-0.156881812527707,-0.651879552807287,0,0,0
318,-9.89900088458153,-0.18224491128495,-0.718155979921636,0,0,0
319,-9.88678275768867,-0.182437458742283,-0.725576036241475,0,0,0
320,-9.87996719342126,-0.180272458350559,-0.717379205142822,0,0,0
321,-9.88365011051604,-0.188531460539331,-0.72855443642341,0,0,0
322,-9.87696407791142,-0.175039731975979,-0.731502550119314,0,0,0
323,-9.88238204071825,-0.183348663243678,-0.752352741379756,0,0,0
324,-9.87703087522955,-0.200238432532316,-0.799234668251821,0,0,0
325,-9.88697663448404,-0.182546448863422,-0.804434671272862,0,0,0
326,-9.87798851412955,-0.17590522196592,-0.780606358148476,0,0,0
327,-9.86730417223286,-0.17757102661188,-0.767200572700483,0,0,0
328,-9.8861392538279,-0.22479990577187,-0.796301914568401,0,0,0
329,-9.88578694733798,-0.209751620681768,-0.810418184844282,0,0,0
330,-9.8817030157637,-0.197197808723749,-0.770225092068832,0,0,0
331,-9.87979003627389,-0.194663121826078,-0.752362113300049,0,0,0
332,-9.8816528161387,-0.184151557496073,-0.744913462631414,0,0,0
333,-9.88543184464696,-0.178728116600838,-0.749375737221651,0,0,0
334,-9.87015309489486,-0.180482777341759,-0.759024712921768,0,0,0
335,-9.88096322273902,-0.177334703747674,-0.754574842994339,0,0,0
336,-9.88033373072886,-0.178219502271273,-0.741184881802383,0,0,0
337,-9.88646670114176,-0.172043750593711,-0.747882080613114,0,0,0
338,-9.8893166760518,-0.177195170167749,-0.750868160065911,0,0,0
339,-9.88710988541985,-0.181881012434756,-0.774677300133959,0,0,0
340,-9.86415197724479,-0.182893777586015,-0.787288348027779,0,0,0
341,-9.88400719793405,-0.175768301592091,-0.779127499616259,0,0,0
342,-9.88099044699218,-0.178122634849313,-0.744904913111855,0,0,0
343,-9.8730766926033,-0.184973537349251,-0.776889218284574,0,0,0
344,-9.86702052140403,-0.179014783141103,-0.774640089896024,0,0,0
345,-9.86411382073581,-0.167697368316405,-0.742631926491254,0,0,0
346,-9.89166526316008,-0.158188404015189,-0.727785109330806,0,0,0
347,-9.87347474939715,-0.172193286966335,-0.735958337640972,0,0,0
348,-9.86043949686623,-0.170830675999899,-0.763461000003852,0,0,0
349,-9.87889008470253,-0.168358830671121,-0.75828041780435,0,0,0
350,-9.87269771108131,-0.163829707587028,-0.756776185464544,0,0,0
351,-9.88862026854064,-0.165073234642156,-0.749363480686228,0,0,0
352,-9.86957663073803,-0.174478476578703,-0.768687889716916,0,0,0
353,-9.88250397045189,-0.178855824664267,-0.783592938589066,0,0,0
354,-9.86325269523002,-0.188957117889689,-0.805892705256917,0,0,0
355,-9.88483834163567,-0.177332273610633,-0.802937244101236,0,0,0
356,-9.87770403470998,-0.154117393322654,-0.788762806531884,0,0,0
357,-9.88593735465633,-0.159234636319105,-0.797709185263316,0,0,0
358,-9.87889300940882,-0.206845838371377,-0.83495309274074,0,0,0
359,-9.87794248983995,-0.232623346550739,-0.887804260738483,0,0,0
360,-9.8683121071907,-0.231442271993606,-0.924241877562059,0,0,0
361,-9.88057389903141,-0.22291309213304,-0.939129130629965,0,0,0
362,-9.88888315604783,-0.228858163502141,-0.934686385992977,0,0,0
363,-9.88387816716981,-0.256875159368637,-0.973397997385655,0,0,0
364,-9.88065375457123,-0.269014801248008,-0.980103494803802,0,0,0
365,-9.88220497699804,-0.267485396908901,-0.984567701972904,0,0,0
366,-9.87988599945912,-0.25458522642617,-0.98975396937051,0,0,0
367,-9.87940423371374,-0.240242941026526,-0.974112979055401,0,0,0
368,-9.88203206210097,-0.233549226542451,-0.939145436994572,0,0,0
369,-9.88680157212403,-0.232443650416567,-0.902695418851526,0,0,0
370,-9.88625647721187,-0.229436931988765,-0.872934233414456,0,0,0
371,-9.87648017366852,-0.22275197296889,-0.823066672818173,0,0,0
372,-9.88069590865689,-0.203128714918321,-0.779157262666559,0,0,0
373,-9.88933172421885,-0.177208911640209,-0.725574441779273,0,0,0
374,-9.87869327298752,-0.173557836216975,-0.686868042955331,0,0,0
375,-9.88997877083009,-0.164922662048745,-0.645957484413923,0,0,0
376,-9.89480263343768,-0.144408917969245,-0.604278822529061,0,0,0
377,-9.8833866003681,-0.152175644774177,-0.588648132334984,0,0,0
378,-9.88025792847688,-0.162098155448851,-0.598327031803816,0,0,0
379,-9.88744700016257,-0.137789038420562,-0.607235216443189,0,0,0
380,-9.89162347879353,-0.118907299709321,-0.618377712588921,0,0,0
381,-9.88604609387014,-0.135614656414552,-0.625085174768954,0,0,0
382,-9.87247734865123,-0.180431509670118,-0.669756080743327,0,0,0
383,-9.86014472215782,-0.198079724326407,-0.738201309352818,0,0,0
384,-9.8724415165788,-0.145069626680275,-0.766424616557346,0,0,0
385,-9.89815874828408,-0.104633956230926,-0.796916290810655,0,0,0
386,-9.88470310175749,-0.148778945317488,-0.836379602217363,0,0,0
387,-9.88361459419017,-0.200016524166365,-0.868429439756774,0,0,0
388,-9.87308204395321,-0.211649644698959,-0.89074697297044,0,0,0
389,-9.87795495127007,-0.18429923576585,-0.882536547954376,0,0,0
390,-9.88733146055438,-0.159203071835107,-0.880287595244284,0,0,0
391,-9.88271083345075,-0.172143996800305,-0.883272881902373,0,0,0
392,-9.87927339279243,-0.183479987729902,-0.881792592935505,0,0,0
393,-9.88256685193603,-0.175132663837249,-0.867653229018631,0,0,0
394,-9.87275807688852,-0.163919185348508,-0.840841511022635,0,0,0
395,-9.87695528464792,-0.14878142844623,-0.811072624257075,0,0,0
396,-9.88203000441526,-0.152378600386628,-0.776119182645709,0,0,0
397,-9.88321779910908,-0.156809723605142,-0.746367980365049,0,0,0
398,-9.88579950479198,-0.149234941079876,-0.725533164180175,0,0,0
399,-9.89232883257554,-0.126496905547172,-0.696502010944016,0,0,0
400,-9.88742396881352,-0.134040571594398,-0.681623961999822,0,0,0
401,-9.8865347791612,-0.157566090651121,-0.677933221060383,0,0,0
