Time,AccV,AccML,AccAP,StartHesitation,Turn,Walking
134,-9.38933246921838,-2.64810541296716,-1.86151041584917,0,0,0
135,-9.40624173989988,-2.67492933848352,-1.7797420140078,0,0,0
136,-9.41894199101831,-2.73133934683803,-1.74040582286212,0,0,0
137,-9.43660064915048,-2.76045238632558,-1.70029890771283,0,0,0
138,-9.47204480584447,-2.76809774559313,-1.63936436675845,0,0,0
139,-9.49919116276159,-2.74049508633805,-1.61185145857967,0,0,0
140,-9.52558370239659,-2.70531239930644,-1.60961770725473,0,0,0
141,-9.54040893173589,-2.68164643111848,-1.59101493926025,0,0,0
142,-9.53136057934253,-2.67800851017135,-1.57165544492418,0,0,0
143,-9.51942381142896,-2.70000402962993,-1.52777215981784,0,0,0
144,-9.50904966127869,-2.72654598446649,-1.45860707260326,0,0,0
145,-9.50339482449783,-2.75005068135502,-1.41101976107524,0,0,0
146,-9.49704640983347,-2.76752470890814,-1.39317851078822,0,0,0
147,-9.51514314470028,-2.77783443420324,-1.41330517612722,0,0,0
148,-9.55099341025138,-2.7659423442411,-1.48401486915299,0,0,0
149,-9.46882903972789,-2.76414124066,-1.41246813877226,0,0,0
150,-9.49343505459647,-2.74865718904551,-1.41769561656458,0,0,0
151,-9.48337414949988,-2.75717437726304,-1.53596602737658,0,0,0
152,-9.4728582083144,-2.75969564298828,-1.5627346587787,0,0,0
153,-9.48290799234264,-2.7550236105175,-1.52629636478883,0,0,0
154,-9.47959092739756,-2.76787875462885,-1.50622129676916,0,0,0
155,-9.47953763049944,-2.790808423369,-1.73164957564238,0,0,0
156,-9.47026495160221,-2.80157645411882,-1.79190241206596,0,0,0
157,-9.45725953301983,-2.79478698279037,-1.59027974940297,0,0,0
158,-9.42451478052639,-2.8036764349317,-1.63040944454914,0,0,0
159,-9.41608453500391,-2.80990519807235,-1.69660923718728,0,0,0
160,-9.38540911536348,-2.82855607994152,-1.72857075709832,0,0,0
161,-9.36931138053762,-2.84626192240646,-1.74344739550232,0,0,0
162,-9.33888790965159,-2.85130677742263,-1.7463818837413,0,0,0
163,-9.36400844042171,-2.84640278820529,-1.82824110017675,0,0,0
164,-9.33975098208806,-2.84376514901512,-1.80885893978663,0,0,0
165,-9.3765426957573,-2.83193269502545,-1.87139036741756,0,0,0
166,-9.33412929810713,-2.83114064242416,-1.84454511632294,0,0,0
167,-9.3438072261684,-2.8369890710771,-1.85349217444617,0,0,0
168,-9.41436089702087,-2.84803301624791,-1.95701740302988,0,0,0
169,-9.36698850821013,-2.85473941443122,-1.9011571382798,0,0,0
170,-9.30606095890456,-2.86169089996432,-1.79915808878488,0,0,0
171,-9.44003853117586,-2.85820674189463,-1.96599739912736,0,0,0
172,-9.40998297905675,-2.83825735383486,-1.89674511464521,0,0,0
173,-9.35892539371053,-2.84201062587132,-1.80814613891921,0,0,0
174,-9.46672870212369,-2.85705819859294,-1.96975925548441,0,0,0
175,-9.36813713778826,-2.83735920864826,-1.8460928899903,0,0,0
176,-9.3769547733631,-2.85610828265878,-1.84910574578534,0,0,0
177,-9.43039812947203,-2.84626511020308,-1.91836034810353,0,0,0
178,-9.35581218016219,-2.84351835986215,-1.75160765700528,0,0,0
179,-9.45276738685982,-2.87078846617208,-1.85370875328264,0,0,0
180,-9.42093877319431,-2.86368917457374,-1.78000525522958,0,0,0
181,-9.39542978990483,-2.8783661137319,-1.7747722715061,0,0,0
182,-9.38337356815268,-2.88703044021542,-1.8759354156471,0,0,0
183,-9.37118531037979,-2.89180856445548,-1.92799407866078,0,0,0
184,-9.34922452445285,-2.88075845098864,-1.88331105186689,0,0,0
185,-9.35831892099853,-2.88060701929003,-1.89299511196093,0,0,0
186,-9.36346264294257,-2.88347400887398,-1.86176165551978,0,0,0
187,-9.33812690220026,-2.89359463322254,-1.74643187142938,0,0,0
188,-9.35501653248205,-2.92118285658638,-1.68474885299895,0,0,0
189,-9.36745514485554,-2.94433784230911,-1.64537019049933,0,0,0
190,-9.39537963446241,-2.95826083896301,-1.64766401855,0,0,0
191,-9.41667018785979,-2.96098998433096,-1.68861532450992,0,0,0
192,-9.4220364594971,-2.96703348761775,-1.73177869058948,0,0,0
193,-9.47549209738084,-2.95106317437795,-1.72142947483387,0,0,0
194,-9.45864404931583,-2.94131171944687,-1.58525635315056,0,0,0
195,-9.47470287249766,-2.94107493098862,-1.55106477512616,0,0,0
196,-9.50354322348083,-2.94211276982867,-1.54516047832849,0,0,0
197,-9.50383667840336,-2.95477481469741,-1.42912758251754,0,0,0
198,-9.53825861151061,-2.93984716639274,-1.40238371818346,0,0,0
199,-9.47376555586831,-2.93482672873994,-1.37475190656758,0,0,0
200,-9.47588424706758,-2.93773993363776,-1.32789282096522,0,0,0
201,-9.48489611228893,-2.93755383416884,-1.33460026862822,0,0,0
202,-9.47677689412725,-2.97472224226937,-1.30934283377792,0,0,0
203,-9.48970068089965,-2.96919176830054,-1.30861141385726,0,0,0
204,-9.50039909883043,-3.01211069263508,-1.35628997973296,0,0,0
205,-9.39725581335255,-2.91945778998064,-1.42742678189569,0,0,0
206,-9.56875403495454,-3.21898737210365,-1.51510584377584,0,0,0
207,-9.59353095504388,-2.87954142419186,-1.60771221461664,0,0,0
208,-9.04303399799134,-2.97726634567528,-1.39271957135315,0,0,0
209,-9.43151306078898,-3.01032388797555,-1.41643614542922,0,0,0
210,-9.30600575489755,-3.04357401131506,-1.57696270886937,0,0,0
211,-9.35305827015786,-3.03973737532455,-1.55843359908703,0,0,0
212,-9.27508797384351,-3.02209964232316,-1.55084943346487,0,0,0
213,-9.34839492383862,-3.04360115359073,-1.60529455947193,0,0,0
214,-9.31262495594944,-3.00646145126709,-1.6394116816981,0,0,0
215,-9.34923576139092,-3.03679512669112,-1.63652970338606,0,0,0
216,-9.31709792048625,-3.02080020504448,-1.63348810499023,0,0,0
217,-9.30063799862957,-3.04444743050532,-1.6528301351981,0,0,0
218,-9.33166864502486,-3.05760754800925,-1.69009106420218,0,0,0
219,-9.30686269385789,-3.0368258985631,-1.69300018911306,0,0,0
220,-9.31884805220583,-3.05709609116283,-1.69453493082889,0,0,0
221,-9.33480063744459,-3.05077397397144,-1.72876870969863,0,0,0
222,-9.3237783791556,-3.08045952781932,-1.73771640394171,0,0,0
223,-9.29610727531459,-3.04989988909133,-1.72573158317535,0,0,0
224,-9.30007214856387,-3.04762681508535,-1.73392001372613,0,0,0
225,-9.31163532163656,-3.03154729810492,-1.75028186393934,0,0,0
226,-9.30539603463023,-3.04298362384466,-1.73987240038056,0,0,0
227,-9.31960776714178,-3.06320558129194,-1.7570310904764,0,0,0
228,-9.31635847696351,-3.0700235541142,-1.76744682237089,0,0,0
229,-9.3086956599021,-3.07999826236723,-1.7533152531551,0,0,0
230,-9.32533595661281,-3.07741891115449,-1.75556787743417,0,0,0
231,-9.3107499201058,-3.07755093629487,-1.68487415822356,0,0,0
232,-9.33113480742783,-3.08322409708824,-1.63879256921159,0,0,0
233,-9.35076473795638,-3.09498898623772,-1.58379251855437,0,0,0
234,-9.36330937384552,-3.10907505816787,-1.56820610394605,0,0,0
235,-9.37300481776633,-3.12101683410865,-1.57641915153053,0,0,0
236,-9.38889079051142,-3.11842373023646,-1.53255051591627,0,0,0
237,-9.38831660884217,-3.11239700870002,-1.48939857006782,0,0,0
238,-9.39368596562563,-3.09788838021371,-1.49756880795777,0,0,0
239,-9.3885450089091,-3.09803604546571,-1.48714936784963,0,0,0
240,-9.38756382559398,-3.10782342080909,-1.44698953666811,0,0,0
241,-9.39897217512487,-3.10002632887287,-1.42542367587062,0,0,0
242,-9.38357391724139,-3.10550205755521,-1.40085640943245,0,0,0
243,-9.38829544212012,-3.10246342707099,-1.42392203816394,0,0,0
244,-9.38925026156287,-3.09720046963761,-1.41945535996869,0,0,0
245,-9.38442774628972,-3.10478247799668,-1.4283816064674,0,0,0
246,-9.3706425372861,-3.10951041146819,-1.4060488051214,0,0,0
247,-9.3942422848815,-3.11146058891321,-1.45816128997455,0,0,0
248,-9.37439339693586,-3.11782893381832,-1.46111342527967,0,0,0
249,-9.37424005328211,-3.12614238021547,-1.47376916505333,0,0,0
250,-9.3871003826226,-3.13048073200491,-1.48420943870569,0,0,0
251,-9.38100754981522,-3.13359764103387,-1.45668072065726,0,0,0
252,-9.36798689537849,-3.13756735571957,-1.454432792955,0,0,0
253,-9.36796066426105,-3.14290354989652,-1.49237811233638,0,0,0
254,-9.36119599365187,-3.13696540876108,-1.50203006889845,0,0,0
255,-9.35123033284648,-3.14088264235566,-1.4849095787731,0,0,0
256,-9.33151500575707,-3.14045251356014,-1.47818341883293,0,0,0
257,-9.33535843154446,-3.13967605948607,-1.52356558910779,0,0,0
258,-9.3210780462325,-3.13540890637073,-1.52725843772595,0,0,0
259,-9.31557192837231,-3.13845629553155,-1.51311762824076,0,0,0
260,-9.33282063186608,-3.14796013324089,-1.4938148162347,0,0,0
261,-9.34238020294497,-3.16516848754765,-1.49459462515727,0,0,0
262,-9.35601754742406,-3.17253752208067,-1.49760215956388,0,0,0
263,-9.35588448980862,-3.17932082948962,-1.48273247328293,0,0,0
264,-9.36817260437726,-3.17308875831731,-1.47902526824199,0,0,0
265,-9.36816275387117,-3.17231582083042,-1.4648902635887,0,0,0
266,-9.36587439711758,-3.17539090352654,-1.46563496917404,0,0,0
267,-9.35747723106978,-3.1762607436822,-1.44851315906984,0,0,0
268,-9.35815696446303,-3.18002793257893,-1.46116456350187,0,0,0
269,-9.36278531205967,-3.18453648362398,-1.4529970111864,0,0,0
270,-9.35569259451736,-3.18985267446146,-1.41951528945844,0,0,0
271,-9.36723175746503,-3.1882169169411,-1.44482515698427,0,0,0
272,-9.33607028796944,-3.18568462317397,-1.45816170219591,0,0,0
273,-9.33454539634355,-3.18493985841331,-1.44699991780061,0,0,0
274,-9.32482110291212,-3.17905007638283,-1.40829632888123,0,0,0
275,-9.32324726927326,-3.1775650310228,-1.45738683539498,0,0,0
276,-9.30581107070954,-3.17789441150907,-1.50794400555748,0,0,0
277,-9.28692638168485,-3.18127023090926,-1.48634841819847,0,0,0
278,-9.29293701842161,-3.18040097801533,-1.50941580259838,0,0,0
279,-9.28385546189676,-3.18134201939544,-1.54064627035334,0,0,0
280,-9.28060721263686,-3.18130684602453,-1.53096730220778,0,0,0
281,-9.29664641760613,-3.18412728189289,-1.54066869301939,0,0,0
282,-9.30242328837055,-3.20826535351871,-1.57269602890413,0,0,0
283,-9.31533693228979,-3.21186414848665,-1.58462390818171,0,0,0
284,-9.32279898733365,-3.21471186342609,-1.55339495887633,0,0,0
285,-9.33039047017108,-3.21305324842513,-1.53331969827539,0,0,0
286,-9.3381673598145,-3.21147556934732,-1.5325886428236,0,0,0
287,-9.33833602798186,-3.19861431657427,-1.53257227692838,0,0,0
288,-9.33958198914415,-3.20303109243605,-1.5035652932261,0,0,0
289,-9.33653602847883,-3.20533889530209,-1.47306482609747,0,0,0
290,-9.34466792442551,-3.21271147204608,-1.45597604397401,0,0,0
291,-9.35689908929627,-3.20949573918086,-1.44706521820478,0,0,0
292,-9.35230176651131,-3.20800898605148,-1.40688570782623,0,0,0
293,-9.3653186071524,-3.19718061571032,-1.38606314903847,0,0,0
294,-9.36700222176269,-3.18504014628103,-1.36596551428338,0,0,0
295,-9.37390814319554,-3.18114022758911,-1.34514304335287,0,0,0
296,-9.36850740996962,-3.18423903610985,-1.34885729183611,0,0,0
297,-9.37064437438987,-3.1818426712712,-1.30868570652712,0,0,0
298,-9.36686135371791,-3.18266607367362,-1.30198622898291,0,0,0
299,-9.36600268228427,-3.1902537063823,-1.31687221874009,0,0,0
300,-9.36836091296967,-3.19252644589291,-1.31613649334409,0,0,0
301,-9.36233589877361,-3.18351533891603,-1.30644403778327,0,0,0
302,-9.36988151014596,-3.18489775663186,-1.31315220880982,0,0,0
303,-9.3623996159729,-3.18353340892413,-1.29751847487356,0,0,0
304,-9.35943059165627,-3.17828072531245,-1.28783659494236,0,0,0
305,-9.35950159004107,-3.18747150901434,-1.35256877037353,0,0,0
306,-9.35560100854717,-3.1875012849497,-1.3622316326573,0,0,0
307,-9.35628747432756,-3.18135725015745,-1.32726032424623,0,0,0
308,-9.3534829746808,-3.17770024404415,-1.3391558543217,0,0,0
309,-9.34147727585087,-3.18026339636612,-1.38526334795673,0,0,0
310,-9.3398979537023,-3.18103823083364,-1.40460199884852,0,0,0
311,-9.33592230579927,-3.1886458592825,-1.41948195557904,0,0,0
312,-9.33815778591902,-3.18935574794744,-1.42394916696019,0,0,0
313,-9.34498242457828,-3.18923442716776,-1.41503305347946,0,0,0
314,-9.35092294191834,-3.19593144037805,-1.42174525862402,0,0,0
315,-9.35258770664595,-3.20434232004556,-1.45151774358461,0,0,0
316,-9.34785302535037,-3.2066382795183,-1.46192528644992,0,0,0
317,-9.3441662634449,-3.2067555611213,-1.48423770512892,0,0,0
318,-9.34329893592181,-3.19909516211135,-1.43661505527024,0,0,0
319,-9.34392575082851,-3.20433575424952,-1.40612284991114,0,0,0
320,-9.35773618839686,-3.2034059141615,-1.40912083500652,0,0,0
321,-9.35680163162474,-3.21020084128049,-1.4173095148814,0,0,0
322,-9.35905165035127,-3.20862645762349,-1.4076398902255,0,0,0
323,-9.3615112118246,-3.20029656561134,-1.4120973633096,0,0,0
324,-9.3623752020148,-3.19119855036404,-1.40985514287711,0,0,0
325,-9.36242252083881,-3.1828494279265,-1.40389251471231,0,0,0
326,-9.36315517721155,-3.18130124380575,-1.39570833097535,0,0,0
327,-9.367886398029,-3.17900300296486,-1.38306900399494,0,0,0
328,-9.3684660630037,-3.17739861604894,-1.37637004621756,0,0,0
329,-9.36178553531234,-3.17983330392534,-1.35181732009811,0,0,0
330,-9.361654655415,-3.19042861698188,-1.3525747474695,0,0,0
331,-9.36241636627309,-3.18737271116566,-1.34736432242074,0,0,0
332,-9.36001805459426,-3.18736434259659,-1.34587107768418,0,0,0
333,-9.3578579966951,-3.18593223765844,-1.35702541964299,0,0,0
334,-9.36326463711416,-3.18055814336518,-1.35851507011809,0,0,0
335,-9.36410448080384,-3.1790462085552,-1.34438159421627,0,0,0
336,-9.36480752193456,-3.17824015706701,-1.325039852355,0,0,0
337,-9.36867334160539,-3.17896441151623,-1.3257918445323,0,0,0
338,-9.36929457844638,-3.18195236537148,-1.34290452366267,0,0,0
339,-9.3646750738897,-3.18657025885362,-1.35108582259372,0,0,0
340,-9.36317688305789,-3.18584633877949,-1.35703372040755,0,0,0
341,-9.36478754871075,-3.18662637643226,-1.37340406950245,0,0,0
342,-9.37994462200656,-3.18258710808678,-1.40838383161131,0,0,0
343,-9.3389770555949,-3.17867642448471,-1.35252316976885,0,0,0
344,-9.35116400526465,-3.18001779441596,-1.36221530641544,0,0,0
345,-9.34421942009116,-3.18162339933442,-1.38452151307134,0,0,0
346,-9.35099478673485,-3.18147943248572,-1.36890968385639,0,0,0
347,-9.34557234497079,-3.18988642379696,-1.36370486748041,0,0,0
348,-9.34645658762449,-3.19373404641158,-1.38305459255506,0,0,0
349,-9.34790212864503,-3.1936833706692,-1.38528737060328,0,0,0
350,-9.34572432211024,-3.18691239849678,-1.38006823115601,0,0,0
351,-9.35117009970519,-3.18687803797719,-1.38677356121293,0,0,0
352,-9.34812749247583,-3.18236483986649,-1.38750589702241,0,0,0
353,-9.34886825500032,-3.18235349887043,-1.40015271590358,0,0,0
354,-9.34876585235479,-3.19067537136563,-1.39570010573266,0,0,0
355,-9.35309045008358,-3.19888406328494,-1.40612997723604,0,0,0
356,-9.35934467396761,-3.20037383832775,-1.40986407771441,0,0,0
357,-9.36394291660569,-3.19194499589921,-1.398701261012,0,0,0
358,-9.36239777490657,-3.19120029566797,-1.3994412155107,0,0,0
359,-9.36151135613325,-3.19648635035162,-1.39795802877008,0,0,0
360,-9.35470220852429,-3.1988836848651,-1.39051243082313,0,0,0
361,-9.35243080954696,-3.19892684499779,-1.39571616727959,0,0,0
362,-9.34881627349256,-3.19069887865575,-1.40313975044633,0,0,0
363,-9.35044115521421,-3.18386933653963,-1.40015823420685,0,0,0
364,-9.35495142217921,-3.18528808615033,-1.38454530314188,0,0,0
365,-9.35962147633012,-3.1784139919547,-1.38528802741047,0,0,0
366,-9.3642523737722,-3.17836483051704,-1.38157693421677,0,0,0
367,-9.3640146407678,-3.18208452509884,-1.39273679499439,0,0,0
368,-9.36103001436628,-3.1890001302057,-1.39869413631306,0,0,0
369,-9.36338793048458,-3.18441726789639,-1.37711971696794,0,0,0
370,-9.35870660481766,-3.18444295176651,-1.37339117842948,0,0,0
371,-9.35952234406304,-3.17913345384921,-1.37933646581455,0,0,0
372,-9.35709891998676,-3.18368105024976,-1.38380053726074,0,0,0
373,-9.35571441726008,-3.17995324555252,-1.38156315430411,0,0,0
374,-9.35722690191919,-3.18448287156464,-1.37413334731484,0,0,0
375,-9.36015504525755,-3.18362921482097,-1.36967185416608,0,0,0
376,-9.36265889638645,-3.18215790396683,-1.37339626750149,0,0,0
377,-9.36481333876851,-3.18055626616976,-1.37711491237408,0,0,0
378,-9.36412021380165,-3.17907432298983,-1.37934422435665,0,0,0
379,-9.36250487601145,-3.17982105785016,-1.37562199406821,0,0,0
380,-9.35645089280088,-3.18373311992103,-1.38082569115492,0,0,0
381,-9.36342510803271,-3.18291583922242,-1.38530077537663,0,0,0
382,-9.35942317891913,-3.18138341403274,-1.38900861874841,0,0,0
383,-9.3542184291476,-3.18151095782099,-1.38751446248849,0,0,0
384,-9.35487622684301,-3.18298115313033,-1.38751619665088,0,0,0
385,-9.35341164604967,-3.18150239701191,-1.38230533792599,0,0,0
386,-9.34892778144221,-3.18388296804086,-1.37932732175424,0,0,0
387,-9.34649021682161,-3.18234502834643,-1.38675768630153,0,0,0
388,-9.35280138257717,-3.17928829164553,-1.38007162391268,0,0,0
389,-9.35866741842602,-3.18063361607119,-1.38379922433181,0,0,0
390,-9.36325783091885,-3.17905398241456,-1.38826788621999,0,0,0
391,-9.3640836784894,-3.18059210939325,-1.39645509598391,0,0,0
392,-9.36118518995143,-3.17917325289697,-1.39645046249729,0,0,0
393,-9.36176244759976,-3.17984692830807,-1.38677928598397,0,0,0
394,-9.36121124325273,-3.17917777600326,-1.38826821254785,0,0,0
395,-9.36350410631049,-3.17991660833511,-1.40463849242698,0,0,0
396,-9.36104547564697,-3.1806421010806,-1.39719425151424,0,0,0
397,-9.36418457561875,-3.1791087649494,-1.39571065566602,0,0,0
