Time,AccV,AccML,AccAP,StartHesitation,Turn,Walking
65,-9.68315069112385,-1.23609576943514,-1.94218674410292,0,0,0
66,-9.68400663354438,-1.24073656778616,-1.94591602100186,0,0,0
67,-9.68320545983841,-1.24301038484395,-1.94294178107613,0,0,0
68,-9.68416522071484,-1.24390607603091,-1.93922784729863,0,0,0
69,-9.68471084044264,-1.24373908240747,-1.94145716592494,0,0,0
70,-9.68505394799311,-1.23940383811337,-1.93996839885559,0,0,0
71,-9.6848615572823,-1.24079216545421,-1.93699162467548,0,0,0
72,-9.68235926095864,-1.24066785415619,-1.93400852930858,0,0,0
73,-9.68310133892446,-1.23835100004012,-1.93400602426314,0,0,0
74,-9.6839167695775,-1.24143411868217,-1.93103693792828,0,0,0
75,-9.68397470459674,-1.2414762111428,-1.93326972788648,0,0,0
76,-9.68316901605982,-1.24069133104693,-1.93103483160251,0,0,0
77,-9.68626835380489,-1.24450532374063,-1.93848557514021,0,0,0
78,-9.68551085326947,-1.24146435866912,-1.94368745211851,0,0,0
79,-9.68549517662973,-1.2422166955538,-1.94145651125332,0,0,0
80,-9.68699868603993,-1.24676365049506,-1.94295324635612,0,0,0
81,-9.68611834550396,-1.2436330933133,-1.93922581242146,0,0,0
82,-9.68634732185846,-1.23997953778674,-1.94219982338277,0,0,0
83,-9.68554079301063,-1.24606886584451,-1.93997507032044,0,0,0
84,-9.68613737848808,-1.24593854362938,-1.93997345899714,0,0,0
85,-9.68318617243876,-1.24681504205759,-1.93476382194991,0,0,0
86,-9.68708218199331,-1.24376738436718,-1.93030327480102,0,0,0
87,-9.68871576956479,-1.23924104305878,-1.92137359743339,0,0,0
88,-9.68881041337094,-1.23396297572684,-1.92731879246974,0,0,0
89,-9.68699571708935,-1.23301141243326,-1.93995713424398,0,0,0
90,-9.68631841658209,-1.23843095128206,-1.94294100305219,0,0,0
91,-9.68925788372711,-1.24060040055947,-1.93699594691185,0,0,0
92,-9.68924278263217,-1.2421177752538,-1.9429494149729,0,0,0
93,-9.68547220379602,-1.23761754520153,-1.94963260732309,0,0,0
94,-9.68567214552504,-1.23547055824821,-1.9496326558366,0,0,0
95,-9.68334133041139,-1.23547069574679,-1.95186002254929,0,0,0
96,-9.68464012529854,-1.24521618910706,-1.94666574749457,0,0,0
97,-9.6847391597846,-1.24605176306706,-1.94815644633816,0,0,0
98,-9.68547994934939,-1.2467891031972,-1.94369482841303,0,0,0
99,-9.68831702029962,-1.2450652348724,-1.93774237331678,0,0,0
100,-9.6833852054359,-1.23855700300341,-1.9414502178177,0,0,0
101,-9.684814196857,-1.2377031603991,-1.94516957193554,0,0,0
102,-9.68464793186024,-1.23834730772407,-1.95111931079445,0,0,0
103,-9.68318223271288,-1.24452140537733,-1.94368757547084,0,0,0
104,-9.68382559707716,-1.24824417120268,-1.94294847572929,0,0,0
105,-9.68373572274513,-1.25047093127345,-1.94369425620825,0,0,0
106,-9.68604750252926,-1.24816529263096,-1.94071924069364,0,0,0
107,-9.68615364046168,-1.24442207561525,-1.93476394435978,0,0,0
108,-9.68312372244743,-1.24371429359301,-1.9332703732167,0,0,0
109,-9.68553569981063,-1.2422451836243,-1.93252999584304,0,0,0
110,-9.68395263835034,-1.24298813835676,-1.93475947601334,0,0,0
111,-9.68699765980753,-1.24217854934345,-1.93029957725282,0,0,0
112,-9.68990182809503,-1.24355903488878,-1.92881639875366,0,0,0
113,-9.68535666211064,-1.24287942181049,-1.93029626870955,0,0,0
114,-9.68481304552069,-1.23617309957365,-1.92880074916556,0,0,0
115,-9.6838463233498,-1.23527179812207,-1.92805097885281,0,0,0
116,-9.68566983317902,-1.23393959813346,-1.93251987224866,0,0,0
117,-9.68332437359242,-1.23774805657365,-1.92954509974437,0,0,0
118,-9.68383528998566,-1.23602777652741,-1.9287958517004,0,0,0
119,-9.68407096755529,-1.23848993010855,-1.92880325202237,0,0,0
120,-9.68548356783837,-1.24220762874805,-1.93401697393175,0,0,0
121,-9.68310817469207,-1.24141155218095,-1.93475458875313,0,0,0
122,-9.68643371422938,-1.23775014135163,-1.93922217841937,0,0,0
123,-9.6885589064578,-1.23683737041875,-1.93699015924296,0,0,0
124,-9.68395508824552,-1.23993487759181,-1.93996253834094,0,0,0
125,-9.68544884912666,-1.24218367361045,-1.94666325214142,0,0,0
126,-9.68468367275674,-1.24295644730915,-1.95112670702933,0,0,0
127,-9.68386462923259,-1.24292572808903,-1.94814877149662,0,0,0
128,-9.68371101575645,-1.24510586414495,-1.94294199335933,0,0,0
129,-9.6839125641631,-1.24677974323913,-1.94815524484851,0,0,0
130,-9.68627647996221,-1.24451167050728,-1.9436932534246,0,0,0
131,-9.68619137385416,-1.24368696195325,-1.95112999934508,0,0,0
132,-9.68332610079203,-1.24004313672435,-1.95409834406535,0,0,0
133,-9.68403857203484,-1.23846777028465,-1.94293744507942,0,0,0
134,-9.68406618712618,-1.24307049373529,-1.93773715399853,0,0,0
135,-9.68844638738457,-1.23981097925937,-1.93104128441976,0,0,0
136,-9.6832424986332,-1.24303614920158,-1.93178340415359,0,0,0
137,-9.68473697453743,-1.24146575150308,-1.93475882134172,0,0,0
138,-9.68617931611317,-1.23985777168162,-1.93922121072,0,0,0
139,-9.68615305518613,-1.24518620304361,-1.94220439893242,0,0,0
140,-9.68683183775004,-1.24664289099689,-1.9407185860021,0,0,0
141,-9.68567524989975,-1.24463838544202,-1.94071904953331,0,0,0
142,-9.68482394164946,-1.24000136376509,-1.93996558927716,0,0,0
143,-9.68323100872222,-1.24150117767171,-1.94368389414575,0,0,0
144,-9.68387057232043,-1.23834598050403,-1.93995883270519,0,0,0
145,-9.68307752603428,-1.24062617759294,-1.94219226617173,0,0,0
146,-9.68386289281636,-1.24215978360482,-1.93922041377375,0,0,0
147,-9.68472722988736,-1.23916754397431,-1.93996280399514,0,0,0
148,-9.68186866019648,-1.24163930485144,-1.93996455088214,0,0,0
149,-9.6847538120563,-1.24071432129898,-1.93773371593907,0,0,0
150,-9.68834489129588,-1.24355781885814,-1.93997239104741,0,0,0
151,-9.6855558937355,-1.24455151334095,-1.93402159488316,0,0,0
152,-9.68587556516391,-1.2442207473226,-1.93103953350208,0,0,0
153,-9.68320720592853,-1.24224716779237,-1.93624527715546,0,0,0
154,-9.68637506657543,-1.24152720234666,-1.94071468872883,0,0,0
155,-9.68684403187188,-1.24588782667055,-1.94071766566181,0,0,0
156,-9.68784922108795,-1.24070551158724,-1.93848334549012,0,0,0
157,-9.688479937692,-1.24136320077597,-1.93327591413922,0,0,0
158,-9.68859001065275,-1.24144285171737,-1.93402172756499,0,0,0
159,-9.68928446962959,-1.2421471704243,-1.93476685761852,0,0,0
160,-9.68926659515324,-1.2398426198925,-1.93476316630501,0,0,0
161,-9.68766018068045,-1.24515168357916,-1.93402328325184,0,0,0
162,-9.68298171886389,-1.24590349366203,-1.93550313332465,0,0,0
163,-9.68519723179963,-1.24658420824105,-1.93699458604609,0,0,0
164,-9.68457697040255,-1.24440545016385,-1.93327273586195,0,0,0
165,-9.68390166848255,-1.2429514933765,-1.93699040598933,0,0,0
166,-9.68494910928631,-1.23856368265324,-1.93475793098316,0,0,0
167,-9.68475787990469,-1.23995291760855,-1.9325251194827,0,0,0
168,-9.68459496891525,-1.24365491923663,-1.93699158109773,0,0,0
169,-9.68759133471458,-1.24281049040627,-1.93625052068078,0,0,0
170,-9.68478039454402,-1.2422610833587,-1.93550462601369,0,0,0
171,-9.68403508939743,-1.23846505024293,-1.94070558388295,0,0,0
172,-9.68475974416212,-1.23766376948296,-1.94516863728937,0,0,0
173,-9.68376430731914,-1.24514431277908,-1.94219897422864,0,0,0
174,-9.68716972688601,-1.24306801870253,-1.94369446676167,0,0,0
175,-9.68382295647174,-1.24136715928868,-1.94070646689114,0,0,0
176,-9.68458929263931,-1.24059528489348,-1.93698696850072,0,0,0
177,-9.69009609124778,-1.23988151349169,-1.94443668113366,0,0,0
178,-9.68930130714847,-1.24139574022019,-1.93774175221587,0,0,0
179,-9.6839336071542,-1.24068268477659,-1.93401183128724,0,0,0
180,-9.68779231916031,-1.24371937772634,-1.93327934851278,0,0,0
181,-9.68314275327945,-1.24601973238267,-1.93401801761535,0,0,0
182,-9.6863355873685,-1.24302551454236,-1.93104512283506,0,0,0
183,-9.68703353125485,-1.24373255741789,-1.93402211656155,0,0,0
184,-9.68537814325786,-1.24213161092273,-1.93624697329097,0,0,0
185,-9.68631248605675,-1.24148148411107,-1.93550607767065,0,0,0
186,-9.68462503387604,-1.24520440226448,-1.93699435298665,0,0,0
187,-9.68757158986216,-1.24432425317666,-1.93922817259736,0,0,0
188,-9.6892038786886,-1.24438114377251,-1.94146426913287,0,0,0
189,-9.68981148778174,-1.24349481695974,-1.94071778306317,0,0,0
190,-9.68401696312009,-1.24227063632645,-1.93327157789995,0,0,0
191,-9.68409696437417,-1.24080081174924,-1.93401462128629,0,0,0
192,-9.68653101378996,-1.23781985307839,-1.93178449311643,0,0,0
193,-9.68480478242918,-1.24075097690582,-1.93550278536016,0,0,0
194,-9.68496278766043,-1.24468457368714,-1.9362550646441,0,0,0
195,-9.68419064276115,-1.24545188516325,-1.9362547989572,0,0,0
196,-9.69081410654674,-1.24594995225848,-1.94519011811056,0,0,0
197,-9.68629203115584,-1.24681436239463,-1.94220903968279,0,0,0
198,-9.68478316538309,-1.24608295222749,-1.94146179302584,0,0,0
199,-9.68754197258352,-1.24659489733225,-1.94369465047223,0,0,0
200,-9.68614957255017,-1.24518348300301,-1.93997253866136,0,0,0
201,-9.68985723337393,-1.2442919676589,-1.94295149459539,0,0,0
202,-9.68992795275495,-1.24281485072032,-1.93774291579594,0,0,0
203,-9.68698011196606,-1.24674914359984,-1.93104998170609,0,0,0
204,-9.68555125021511,-1.24454788661564,-1.93104577748676,0,0,0
205,-9.6868874634355,-1.2451539830881,-1.92583860960132,0,0,0
206,-9.68839587448097,-1.2420652920805,-1.92211660805806,0,0,0
207,-9.68935079270921,-1.23455628882771,-1.93401277053085,0,0,0
208,-9.68478820019781,-1.23539224084246,-1.93995820231623,0,0,0
209,-9.68611498977664,-1.24057527234738,-1.94070910451064,0,0,0
210,-9.68855878169591,-1.2398924592848,-1.93327500316947,0,0,0
211,-9.69214881367219,-1.23967991940539,-1.93848488178327,0,0,0
212,-9.6875805540088,-1.23745620270262,-1.94442569045531,0,0,0
213,-9.68789580032119,-1.23462840060658,-1.9407069121812,0,0,0
214,-9.68995930626767,-1.24131016214659,-1.94220479380664,0,0,0
215,-9.68755300588742,-1.2458389226265,-1.94294977732069,0,0,0
216,-9.68401321723328,-1.24990708317115,-1.93923427770097,0,0,0
217,-9.68300307110818,-1.24821075783726,-1.93773868427662,0,0,0
218,-9.68535839852687,-1.2436453662947,-1.93922462643242,0,0,0
219,-9.68401695370688,-1.24379978307929,-1.94889645340664,0,0,0
220,-9.6844970862961,-1.2443493996056,-1.95186968897646,0,0,0
221,-9.68612982794061,-1.24669723097655,-1.94295019302767,0,0,0
222,-9.68527084500873,-1.24587392818261,-1.9414583137429,0,0,0
223,-9.68368314464213,-1.24661328756027,-1.94071197656313,0,0,0
224,-9.68453051567152,-1.24742752082884,-1.93476432345355,0,0,0
225,-9.686023250644,-1.24509117363404,-1.92881138167155,0,0,0
226,-9.68543492825525,-1.24064363191115,-1.92211094848823,0,0,0
227,-9.68843013509015,-1.23979828574185,-1.92062594080675,0,0,0
228,-9.69014579151166,-1.24144317021184,-1.9221217599654,0,0,0
229,-9.68447271793598,-1.24280117563209,-1.92062184335036,0,0,0
230,-9.68675881858692,-1.24505986039399,-1.91318955871803,0,0,0
231,-9.68310295564132,-1.24064288765727,-1.92359437168462,0,0,0
232,-9.68617513122544,-1.24214510689355,-1.92508978884452,0,0,0
233,-9.6899935766789,-1.23751398687898,-1.92508927045525,0,0,0
234,-9.68777270896153,-1.24064890904517,-1.92434729272394,0,0,0
235,-9.69061034809328,-1.23968995846412,-1.92657926983658,0,0,0
236,-9.68840400062818,-1.24207163883926,-1.92732427986456,0,0,0
237,-9.68372451035551,-1.2397673802045,-1.93177533435904,0,0,0
238,-9.68384573788055,-1.23603593663905,-1.93549142418486,0,0,0
239,-9.68629809642581,-1.23917966144444,-1.93773424725837,0,0,0
240,-9.68454425596251,-1.2375080145475,-1.94665280307984,0,0,0
241,-9.68476542084766,-1.24072338810473,-1.94517325326063,0,0,0
242,-9.68311571549916,-1.24218203006427,-1.94740271205207,0,0,0
243,-9.68399153257279,-1.24225393508357,-1.95186949152166,0,0,0
244,-9.68390746320338,-1.24448518831441,-1.95633503567671,0,0,0
245,-9.6855548496177,-1.24302471723641,-1.95261767526674,0,0,0
246,-9.6830060972954,-1.24592253393041,-1.95112614226627,0,0,0
247,-9.68386855925981,-1.24674855683312,-1.95484988983669,0,0,0
248,-9.68396598368898,-1.24376314225581,-1.95112737845205,0,0,0
249,-9.68570660271276,-1.2431337412814,-1.94518093870308,0,0,0
250,-9.68349655868708,-1.23558255231457,-1.9466551522458,0,0,0
251,-9.68416547486715,-1.23779602722589,-1.94665816393194,0,0,0
252,-9.68625338826485,-1.24143848545963,-1.93252933212709,0,0,0
253,-9.68446574261143,-1.24432491927069,-1.93178297152308,0,0,0
254,-9.69050524342997,-1.24648923071681,-1.92956336297348,0,0,0
255,-9.68831412307122,-1.24429838001329,-1.92807006648431,0,0,0
256,-9.68548356783837,-1.24220762874805,-1.93401697393175,0,0,0
257,-9.6877581836581,-1.24293130675531,-1.93848517462873,0,0,0
258,-9.68469529121572,-1.24143635257422,-1.94294137869723,0,0,0
259,-9.68375095225985,-1.24589847412594,-1.9414559417667,0,0,0
260,-9.68685970862824,-1.24513548238368,-1.94294860466716,0,0,0
261,-9.68535200879589,-1.24440496402015,-1.94294531234878,0,0,0
262,-9.68316843078428,-1.24145545847529,-1.93847528617515,0,0,0
263,-9.68548266150163,-1.23609653639099,-1.94070332925992,0,0,0
264,-9.68397135021912,-1.23841840957768,-1.93475302370358,0,0,0
265,-9.68373786553334,-1.23901321145696,-1.93251836619502,0,0,0
266,-9.68397586547587,-1.24147711782337,-1.93401368161864,0,0,0
267,-9.68399954051263,-1.24378618286503,-1.93773714279723,0,0,0
268,-9.68385173135554,-1.24597082920178,-1.93625013390877,0,0,0
269,-9.68361837371161,-1.24351064712868,-1.9377306221199,0,0,0
270,-9.68316391644847,-1.23839673495454,-1.93921462608325,0,0,0
271,-9.68524368701061,-1.24356210797784,-1.93550299965229,0,0,0
272,-9.6893024680276,-1.24139664690077,-1.93848570594803,0,0,0
273,-9.68322185054725,-1.2384388426906,-1.94144741852676,0,0,0
274,-9.68687609702877,-1.24056390605517,-1.94145424330549,0,0,0
275,-9.68237261595865,-1.23991369650968,-1.9347515620835,0,0,0
276,-9.68475368489962,-1.24376937644968,-1.93401855858596,0,0,0
277,-9.68471303528661,-1.24679593612209,-1.9392299181774,0,0,0
278,-9.68307623583923,-1.24368037187925,-1.93773316223486,0,0,0
279,-9.68403831672023,-1.24457787274426,-1.93550713159574,0,0,0
280,-9.68562370251519,-1.24383673040874,-1.93476555920111,0,0,0
281,-9.68321359553519,-1.24148757746309,-1.9325245881634,0,0,0
282,-9.68455026040252,-1.24591376545687,-1.93178667031211,0,0,0
283,-9.68758249770176,-1.24662336457691,-1.93476814706942,0,0,0
284,-9.68310920662803,-1.24446754085898,-1.93178338670511,0,0,0
285,-9.68547124745887,-1.24601772971365,-1.93030273535498,0,0,0
286,-9.6893997726851,-1.24146632340809,-1.93104802616177,0,0,0
287,-9.68395379922947,-1.24298904503733,-1.93550342974549,0,0,0
288,-9.68401057357559,-1.24303022295764,-1.93699226842984,0,0,0
289,-9.68396947586922,-1.24223670815265,-1.93773437061069,0,0,0
290,-9.68396586559053,-1.24528903587031,-1.93178735112574,0,0,0
291,-9.68625106650658,-1.24143667209848,-1.93104142466278,0,0,0
292,-9.68406386536598,-1.24306868037264,-1.93624924530034,0,0,0
293,-9.68394205343857,-1.24756416904008,-1.93997360655293,0,0,0
294,-9.68415838222959,-1.24084562657134,-1.93847927923049,0,0,0
295,-9.68393244627555,-1.2406817780964,-1.93326787786355,0,0,0
296,-9.68378231582086,-1.24286460182903,-1.93029296828633,0,0,0
297,-9.6839514774712,-1.24298723167618,-1.93401552228118,0,0,0
298,-9.68397470459674,-1.2414762111428,-1.93326972788648,0,0,0
299,-9.6854225978267,-1.24598291338007,-1.93402157558812,0,0,0
300,-9.68314056002414,-1.24296285968743,-1.93624526657566,0,0,0
301,-9.68372598842365,-1.24664356867832,-1.93327338123732,0,0,0
302,-9.68391573727836,-1.23837811521438,-1.93400814026579,0,0,0
303,-9.68338811227794,-1.23779470002632,-1.93549766270267,0,0,0
304,-9.68484704163927,-1.24154540161803,-1.93550463629954,0,0,0
305,-9.68390037970359,-1.24600564602065,-1.93253129614196,0,0,0
306,-9.68320927175766,-1.24835904662768,-1.93030286677052,0,0,0
307,-9.68491124073517,-1.24388292280617,-1.93030157370084,0,0,0
308,-9.68766889210658,-1.24439390291219,-1.931790502645,0,0,0
309,-9.6840245135442,-1.24151195637621,-1.93029484141068,0,0,0
310,-9.68400896484547,-1.23920922700243,-1.93177905942835,0,0,0
311,-9.68551724287613,-1.24070476833984,-1.93996676312646,0,0,0
312,-9.68771882923359,-1.24137456708691,-1.93253077472556,0,0,0
313,-9.68840677331947,-1.2458935645342,-1.93328143615392,0,0,0
314,-9.68683590572467,-1.24588147991179,-1.9355099938553,0,0,0
315,-9.68459368047994,-1.24670908343603,-1.93253247311611,0,0,0
316,-9.683940444348,-1.24374319528316,-1.93476039634461,0,0,0
317,-9.68383166802026,-1.24060937122404,-1.93847368812611,0,0,0
318,-9.68324830303128,-1.24304068260634,-1.93550317435673,0,0,0
319,-9.68450232533548,-1.24205970409189,-1.93178021047514,0,0,0
320,-9.68457348776803,-1.24440273012438,-1.93104087651631,0,0,0
321,-9.68783748786066,-1.24375148462154,-1.92732864339743,0,0,0
322,-9.68858898363908,-1.23685772468998,-1.92136806212988,0,0,0
323,-9.68261307144892,-1.23779518618941,-1.92582507017159,0,0,0
324,-9.68470342703874,-1.23991353779869,-1.93252419009407,0,0,0
325,-9.68484285667436,-1.24383268316815,-1.92137318937113,0,0,0
326,-9.6839768986535,-1.24453307596291,-1.93104247675835,0,0,0
327,-9.68536421271979,-1.24212073076486,-1.9273195359084,0,0,0
328,-9.68411380177739,-1.24004938894807,-1.93698951836042,0,0,0
329,-9.68624525256808,-1.24296129284049,-1.94294652503982,0,0,0
330,-9.68642010001465,-1.24614345011194,-1.94667371588278,0,0,0
331,-9.68285248453211,-1.24810270974045,-1.94591936387111,0,0,0
332,-9.68819752493902,-1.24956265673095,-1.94295463137816,0,0,0
333,-9.6876126903363,-1.24511776932335,-1.93848607196491,0,0,0
334,-9.68686899565362,-1.24514273582227,-1.94890022958887,0,0,0
335,-9.68407153387529,-1.24078410357829,-1.95261254230272,0,0,0
336,-9.68384313828331,-1.24520270790574,-1.95782292301529,0,0,0
337,-9.68391197895212,-1.24754386697128,-1.95559570250135,0,0,0
338,-9.68526632914685,-1.24281519636322,-1.94219765178744,0,0,0
339,-9.68314507503772,-1.24602154574382,-1.93550592507966,0,0,0
340,-9.68466684485247,-1.24217871967781,-1.93252695110141,0,0,0
341,-9.6884340684765,-1.24362112921349,-1.92732704775709,0,0,0
342,-9.68555880057754,-1.24378921036386,-1.92806903976812,0,0,0
343,-9.68301179239756,-1.24592380454251,-1.91988104849059,0,0,0
344,-9.6855621666905,-1.24531780824727,-1.9109608507944,0,0,0
345,-9.68415639230828,-1.2461896966232,-1.92212056905023,0,0,0
346,-9.68471523997196,-1.2483236204111,-1.92137778656695,0,0,0
347,-9.68993944781662,-1.2443498304972,-1.92584243322546,0,0,0
348,-9.69090503423486,-1.24525003067088,-1.92584824590197,0,0,0
349,-9.69000738339898,-1.24057996744654,-1.93030155208866,0,0,0
350,-9.68553628495704,-1.24148106358836,-1.92508953511001,0,0,0
351,-9.69062054919391,-1.2458083281671,-1.92584453330272,0,0,0
352,-9.68997764340466,-1.24590564865259,-1.93105287660502,0,0,0
353,-9.68326024168034,-1.24839566432266,-1.92807193120822,0,0,0
354,-9.68414664661787,-1.24389156911765,-1.927324567842,0,0,0
355,-9.68551202369143,-1.23993611120481,-1.92880653681284,0,0,0
356,-9.68943855306868,-1.24225802015178,-1.92881801127379,0,0,0
357,-9.69058989415678,-1.24502297588072,-1.93328221444062,0,0,0
358,-9.68530149589229,-1.24665927684128,-1.93402063598708,0,0,0
359,-9.68449928985738,-1.2458771343598,-1.93401759968736,0,0,0
360,-9.6836315994536,-1.24581161032913,-1.93475850594883,0,0,0
361,-9.68389166833866,-1.24676342298878,-1.9347640776697,0,0,0
362,-9.68397224572182,-1.24605859599196,-1.94369153610254,0,0,0
363,-9.68390443800915,-1.24677339647511,-1.94294756872342,0,0,0
364,-9.6838987614497,-1.24371380744446,-1.94294295371459,0,0,0
365,-9.6855843399397,-1.24380915735305,-1.94443603544827,0,0,0
366,-9.683183978803,-1.24375818832575,-1.93699107155016,0,0,0
367,-9.68563693180038,-1.24613758951016,-1.93179343056731,0,0,0
368,-9.68546601879399,-1.24677822302579,-1.9347673799255,0,0,0
369,-9.68308817287443,-1.24903542668542,-1.93030193027966,0,0,0
370,-9.68389966721274,-1.24982479531465,-1.93625659733008,0,0,0
371,-9.68855039839543,-1.2475253394095,-1.93626188319067,0,0,0
372,-9.68787277542005,-1.24606958220659,-1.93849165142341,0,0,0
373,-9.68989182277448,-1.2489001412198,-1.94221493056124,0,0,0
374,-9.68849199774573,-1.24519236465883,-1.94518470520288,0,0,0
375,-9.68850257966197,-1.24061630027139,-1.93997057461661,0,0,0
376,-9.68933324563893,-1.23912694271868,-1.93476317629343,0,0,0
377,-9.68631655384201,-1.24072008411797,-1.9302974790595,0,0,0
378,-9.68864376750692,-1.24377222469954,-1.92212307399741,0,0,0
379,-9.68563867763415,-1.24537438724491,-1.92509691555972,0,0,0
380,-9.68757321067637,-1.24661611113832,-1.9288165221477,0,0,0
381,-9.68541447167275,-1.24597656661605,-1.92881389946302,0,0,0
382,-9.68924951040474,-1.2467041644395,-1.92435795331604,0,0,0
383,-9.68553325193179,-1.24529840273548,-1.92732692606353,0,0,0
384,-9.68938513425407,-1.24527457673101,-1.92584587391449,0,0,0
385,-9.68834593711543,-1.24508464270602,-1.92137633630401,0,0,0
386,-9.68532543605524,-1.24132901315365,-1.92954954676618,0,0,0
387,-9.68693843588597,-1.24519061692389,-1.9236076749885,0,0,0
388,-9.68778058616866,-1.24676533595815,-1.92212464424276,0,0,0
389,-9.6892386005895,-1.24440508775892,-1.92881798875509,0,0,0
390,-9.68690881915378,-1.24746122778656,-1.92807415837526,0,0,0
391,-9.68839097263247,-1.24970094588347,-1.92733533761876,0,0,0
392,-9.6876725098694,-1.2398123720829,-1.92211266104814,0,0,0
393,-9.68290985381308,-1.24585054185638,-1.92434291526465,0,0,0
394,-9.68449000283585,-1.24586988092423,-1.92806597723341,0,0,0
395,-9.68454909952434,-1.24591285877705,-1.93104271719689,0,0,0
396,-9.6885678208805,-1.2460098002686,-1.93179631645158,0,0,0
397,-9.68681442457745,-1.24662929079954,-1.92955928927388,0,0,0
